-0.003037486,0.003865822,0.0008370444,-0.009389416,-0.01828383,-0.007512217,-0.006259032,-0.005289291,-0.005655325,0.02371168,0.005829688,0.03755375,0.004880578,-0.01022062,-0.01005207,0.009372604,0.004619283,0.02309676,-0.02618639,-0.003721458,-0.003673103,-0.01532614,-0.01011854,0.02349887,-0.004452835,-0.01358565,0.01074287,-0.01013506,0.006464186,-0.001787073,-0.007981957,-0.01239613,0.008422087,0.003326818,0.009871853,0.01223615,0.0107285,0.00530639,0.01270936,-0.01308001,0.02103104,0.009367997,0.005800582,-0.02752949,0.01038687,0.03514164,-0.003353987,-0.01752561,0.002455105,-0.01348565,-0.0221074,-0.0184033,0.004177782,0.03042581,-0.008832977,-0.02019446,0.01168242,0.008408247,0.004921757,-0.008821946,-0.00909332,0.02316606,0.03259615,-0.01117137,0.03070945,0.0007179974,0.01022737,-0.004821678,-0.02877824,-0.0008313786,0.02678214,0.0160065,-0.009172554,-0.006601218,-0.007163794,-0.02090135,-0.000535549,0.0103409,-0.01973077,-0.02181102,0.01563567,-0.03443513,0.01356726,-0.01356587,-0.01351262,0.04464353,0.009339698,-0.001720785,0.02143125,-0.01291739,-0.007320747,0.0038903,-0.01276431,0.006131828,0.006934133,0.02140472,-0.006129643,-0.006015055,-0.003060622,-0.02987066,-0.01140998,0.007457645,0.004065762,0.02567109,0.009656037,-0.01038633,0.004965846,-0.004335118,0.0003874211,-0.0005155971,0.01132442,-0.01301051,0.008858181,-0.02710759,-0.001957278,-0.01144777,-0.0126738,-0.007129619,0.008939773,-0.009301614,-0.000177538,-0.005086583,-0.00163468,-0.001916119,-0.002007093,0.01260596,0.009185458,0.02327873
-0.005114996,-0.001759978,-0.006632597,-0.01057024,-0.02632146,-0.002413895,-0.00229076,-0.002098464,0.002337041,0.008554632,0.0005714673,0.02837218,0.007542903,-0.01253701,-0.0003229906,-0.006873567,-0.004814846,0.00993721,-0.02384595,0.008719291,0.005352281,-0.008392466,-0.002708623,0.01908827,-0.003238166,-0.01315199,-0.002952569,-0.01328399,0.001113163,-0.0009968872,-0.008191551,-0.004863097,0.01299462,0.001646888,0.01609539,-0.01016577,0.01475083,0.01084339,0.0179376,-0.01452291,0.02130519,-0.005308703,0.003314745,-0.01643498,0.008016679,0.01900047,0.0003531879,-0.02688078,0.002242789,0.0007857752,-0.01276017,-0.01549589,0.003428675,0.01470646,-0.01643416,0.00535011,0.005457236,0.01130166,-0.001177791,-0.0003023924,-0.004286692,0.02481802,0.01928585,-0.01897508,0.02152926,0.01187697,0.01306077,0.006731273,-0.0175207,0.0119756,0.0167846,0.008267754,-0.01020749,-0.01271931,-0.0005146445,-0.02384139,0.0009473399,0.00537022,-0.01707562,-0.02560572,0.01278219,-0.02707681,0.0151722,-0.009786374,-0.01079308,0.02778544,0.008600798,-0.001197554,0.0222591,-0.003042431,-0.005195499,0.00213909,-0.01490029,0.003418562,0.0131672,0.008642609,-0.00353391,-0.004396381,-0.004428203,-0.01371909,0.0009398549,0.009698956,-0.005823089,0.01800388,0.006656819,-0.00885033,0.005435528,0.002058434,-0.009649999,0.005459249,0.004711886,-0.006220704,0.01103024,-0.02685268,0.003960119,-0.01398422,-0.009723071,-0.00469003,0.005118008,-0.01570437,-0.007712654,0.0009749456,-0.005856154,-0.00110171,0.007657912,0.01119208,0.01212478,0.02433264
-0.003343255,-0.006574432,0.003816062,-0.009278301,-0.008052493,-0.006909997,-0.001677978,0.007425518,0.0005694382,0.01308259,0.00622303,0.02945622,-0.007777224,-0.003694301,-0.01246,0.002690345,0.005436698,0.01770967,-0.01503454,0.006057352,-0.003763062,-0.01096456,-0.01352382,0.01462229,0.007768374,-0.02789932,0.01033856,-0.02835481,-0.009355499,-0.0001664466,-0.01145894,-0.006408041,0.005915333,-0.0006301855,0.02099795,0.00584965,0.01056137,0.01317858,0.01076084,-0.006173615,0.02213474,0.01011487,0.006709634,-0.02390461,0.01373416,0.03719656,0.01331835,-0.01833395,0.005333825,0.005046912,-0.01108427,-0.02427248,0.01178964,0.02636266,-0.00924113,-0.01549591,0.01081003,0.002595025,-0.006220536,-0.001403529,-0.007622407,0.01430087,0.03093143,-0.01930041,0.03015405,-0.00119926,0.004576988,0.007783906,-0.02769785,0.005619016,0.006590744,0.009480915,-0.009839987,0.001872794,0.002723106,-0.01399037,-0.009156783,0.01311174,-0.01838364,-0.02939779,0.02032536,-0.02410073,0.01429238,-0.0006082578,-0.004737577,0.05283006,0.006584514,-0.004037373,0.0144178,-0.003768693,0.0005696994,-0.004542914,0.001749325,-0.003324324,0.004795681,0.01993202,-0.008532721,-0.01283368,-6.566403e-05,-0.01906747,-0.01039101,0.01233618,0.003619937,0.02209134,0.007559947,-0.01349304,0.005827151,0.0008763773,-0.003585468,-0.001971237,0.01186647,-0.02315815,0.01532856,-0.01411866,-0.0004410167,-0.01276983,-0.0165838,-0.001623739,0.008216578,-0.01260807,-0.008101483,0.001708066,0.008344556,0.003598049,-0.005974122,0.01700089,0.01457679,0.0271652
-0.001922691,0.004678879,-0.003256787,-0.01546144,-0.01562278,-0.004869252,-0.0011476,-0.001558273,-0.001713877,0.01773462,0.00322618,0.0263991,-0.004001687,-0.01255966,-0.01248974,0.003809269,-0.005239971,0.009547053,-0.01808111,0.003894473,-0.002616681,-0.01347366,-0.01046597,0.02087572,0.003701615,-0.01340372,0.005785266,-0.008011115,0.0005164398,0.0004398409,-0.009830999,-0.0087766,0.008610116,0.007076817,0.01791003,0.003648106,0.01700027,0.007839605,0.01596986,-0.006755943,0.02123973,0.001241395,0.00914258,-0.02503939,0.0121521,0.02943986,0.003969907,-0.02019188,0.002814558,-0.004811924,-0.01934584,-0.01417148,0.00567,0.01751053,-0.01190134,-0.01315479,0.00396281,0.01542775,0.009588691,0.002391735,-0.007836796,0.01793242,0.02499034,-0.01627643,0.0279916,0.007444304,0.01175525,-0.003376835,-0.02351567,0.003708622,0.01907447,0.01258989,-0.004864574,-0.003191448,-0.005215868,-0.02180002,0.004913537,0.007669609,-0.01367948,-0.02816603,0.01783971,-0.02909058,0.01609596,-0.003799661,-0.008631581,0.03913673,0.008827482,-0.005842129,0.01393156,-0.01507372,-0.005429991,0.0004341046,-0.01355356,0.00885658,0.009655581,0.01797766,-0.006267933,-0.006956315,-0.003329387,-0.01897443,-0.00330782,0.00856066,-0.00438848,0.02394517,0.006006849,-0.01415124,0.005572758,-0.003834577,-0.004904062,0.002484965,0.01127947,-0.01462876,0.007214299,-0.02289428,-9.520202e-05,-0.01178364,-0.01638849,-0.007098739,0.006626021,-0.005564742,-0.004121552,0.0009030978,-9.553496e-05,-0.001569649,0.0001475745,0.0115683,0.01111429,0.02355829
-0.002764235,0.003863275,-0.004328188,-0.01144021,-0.01569119,-0.006370732,-0.003632676,-0.008931497,-0.005944474,0.01607205,0.003417246,0.03723638,-0.00749659,-0.01708778,-0.01173378,0.002734355,-0.002511929,0.0051297,-0.01668096,0.01116569,-0.004794734,-0.01213,-0.01820953,0.01758481,-0.0006439365,-0.01227897,0.002882439,-0.01671495,0.00694889,0.002823262,-0.007623757,-0.009874171,0.0138438,0.01277226,0.02632446,0.01118794,0.008367007,0.006305412,0.01155903,-0.007754868,0.02068905,0.006226885,0.0008652428,-0.02297536,0.005781875,0.02569231,0.005978283,-0.02032434,-0.002402718,-0.006220964,-0.01279126,-0.02754251,0.0005832035,0.0255409,-0.002827978,-0.00557279,0.003061348,0.001829211,-0.007222041,0.005467903,-0.008397917,0.0143794,0.02324739,-0.01996184,0.02884209,0.01080647,0.00808478,0.007012938,-0.0186524,-0.001011662,0.02438289,0.008510733,0.001091426,-0.004875249,-0.007417176,-0.02409129,0.007084105,0.008309974,-0.005941682,-0.01607825,0.009846499,-0.02151675,0.01609774,-0.005415111,-0.006412402,0.03311304,0.009983037,-0.002538227,0.02223655,-0.01100886,-0.007603435,-0.005350866,-0.004982725,0.003426562,0.008411282,0.01442394,-0.006411043,-0.00165511,-0.00462464,-0.01959554,-0.01315076,0.009261701,0.001294594,0.01876057,0.005584552,-0.01933056,0.01303644,0.003631478,-0.008963971,0.00576313,0.01004121,-0.009082563,0.004347826,-0.01693933,-0.003145265,-0.01137562,-0.01737744,-0.008918936,0.01366218,-0.007874574,-0.01276454,-0.0009633029,0.003568583,-0.001125473,-0.00275889,0.006880278,0.01690314,0.02362304
0.003479698,-0.001991019,-0.001694387,-0.01509723,-0.009698872,-0.01760208,0.0079772,-0.0004618601,0.002857781,0.01465419,-0.003781191,0.03205219,-0.009205617,-0.01634694,-0.02429889,0.0003573234,-0.009937646,0.01330156,-0.008157517,0.008865763,-0.002840201,-0.003460547,-0.01617401,0.01266985,0.009232284,-0.009466689,0.001083395,-0.02251203,-0.001321574,0.0004681153,-0.014104,-0.01731798,0.01605495,0.003278707,0.02878397,0.006994533,0.01257591,0.002423502,0.01187166,0.002853995,0.01781308,0.009266962,0.008491173,-0.02459199,0.00170781,0.02951893,0.0215987,-0.0219876,-0.005336979,-0.00127071,-0.02425505,-0.02115836,0.004877998,0.01715398,-0.007194933,-0.01053689,-0.006072193,0.008317843,0.00394875,0.01530888,-0.009161534,0.005267416,0.02192301,-0.02031452,0.03162935,0.002193381,0.002354717,0.003470585,-0.0184823,0.002701621,0.004608171,0.02053756,-0.003615139,-0.00663564,-0.01205778,-0.02251366,0.004673563,0.005527119,-0.005950605,-0.02294199,0.01759,-0.02455223,0.008240915,0.005763307,-0.003554725,0.03712725,0.00787563,-0.00820552,0.01403067,-0.006791984,-0.006392251,-0.002936537,-0.01289832,0.009959664,0.001164167,0.02260168,-0.007522559,-0.01756617,-0.001411615,-0.01888783,-0.007201261,0.007600031,0.004241207,0.02454736,0.0009346627,-0.01414765,0.01160003,-0.002265549,-0.007792086,0.002905591,-0.0003870587,-0.007205915,0.009822816,-0.01176283,-0.003418698,-0.007873243,-0.02122132,-0.01116122,0.01125551,-0.02124494,-0.001491046,0.009841988,0.01099611,0.001046286,-0.00377133,0.005243273,0.01435001,0.01851337
0.004493474,0.005501715,0.001457624,-0.01253647,-0.002349551,-0.01750526,-0.001578912,-0.01295783,-0.01369026,0.02599555,0.00979698,0.04112235,-0.002704018,-0.01826742,-0.0171358,0.005199985,-0.01477243,0.002924191,-0.007044607,0.004348636,-0.007617074,-0.006402056,-0.01559739,0.01203351,-0.01610882,-0.01204655,0.006248045,-0.01504037,-0.002477743,0.01128028,-8.067739e-05,-0.003774852,0.01130336,0.009117856,0.02652719,0.01834291,0.01679703,0.005604057,0.002635216,-0.002019103,0.02634661,0.005661124,0.01202541,-0.0347224,0.003990485,0.02901146,0.006891713,-0.008831909,-0.006558137,-0.002822641,-0.01765914,-0.0282373,0.003972786,0.02884868,0.01049378,-0.01278005,0.009406735,5.874989e-05,0.008011649,-0.001170652,-0.003268089,0.006775254,0.03333705,-0.0121702,0.02985736,0.01425038,0.01381696,0.01079415,-0.02941789,0.002105495,0.02258991,0.009416103,-0.00109272,-0.0001611113,-0.004882502,-0.009266939,0.00245121,0.003048387,-0.00762746,-0.01647819,0.01053445,-0.02388548,0.01165551,-0.006486281,-0.001396211,0.0316332,0.006869726,-0.0093985,0.01947373,0.007591974,-0.01939755,-0.006614865,-0.01577391,0.01255454,0.001348981,0.02737864,-0.006342437,-0.01497921,0.00370347,-0.01665452,-0.02212822,0.01381225,0.004699771,0.02135165,0.005152566,-0.007831117,0.01499838,0.002437981,-0.001046545,0.0009554449,0.006860452,-0.02025542,0.0005833202,-0.01548574,-0.009959894,-0.01572663,-0.02007864,-0.01706693,0.008404961,-0.006103792,-0.003447983,-0.008489206,0.0008942784,-0.01133868,-0.01875383,0.005088651,0.0232392,0.01088238
-0.0007218176,0.00365444,-0.001201904,-0.009576445,-0.01976659,-0.00784939,0.0002749253,-0.006056456,-0.002569607,0.01856038,0.004177796,0.03433578,-0.003016521,-0.01096884,-0.009718442,0.0147177,-0.005288786,0.01289818,-0.01966715,0.005837093,-0.001318374,-0.003805746,-0.01747814,0.01237054,-0.008039355,-0.01183335,0.002778595,-0.01728818,0.003905471,0.007731996,-0.005847027,-0.006619502,0.01122907,0.004894896,0.02408396,0.005541733,0.01414202,0.004650054,0.00705906,-0.01635133,0.01275829,0.005909751,0.007949182,-0.03133264,0.008168315,0.03356598,0.01053717,-0.0212204,-0.0009853933,0.0005558428,-0.0244079,-0.02121388,0.003878344,0.02221516,-0.005206698,-0.01367001,0.01069737,0.005575445,-0.0002554309,-0.001715155,-0.00415775,0.01542478,0.02640709,-0.0125837,0.01992186,0.00172212,0.009798001,0.008565176,-0.0204819,0.003995398,0.02149046,0.01495232,-0.003133427,-0.009873389,-0.013271,-0.02460649,-0.001973983,0.0115053,-0.01245494,-0.01660789,0.01318418,-0.02840032,0.01284131,-0.00763302,-0.01013859,0.04452154,0.004746588,-0.003599813,0.01642665,-0.008531735,0.0002701599,-0.01201138,-0.01192487,0.0119721,0.003985588,0.01482885,0.001177879,-0.006946601,-0.003650808,-0.02296243,-0.00946846,0.008832656,0.004727818,0.02127628,0.008436314,-0.006575746,0.004901253,0.009894495,-0.0008904756,-0.001027818,0.007542073,-0.01944643,0.01284348,-0.01718771,-0.004349628,-0.009139963,-0.01346593,-0.01302333,0.008707696,-0.009314297,-0.006643376,-0.002265445,0.007599007,-0.004381832,-0.00539804,0.02031636,0.0149695,0.0225777
0.003401634,0.002502002,0.002135271,-0.01223649,-0.007386297,-0.01063392,0.002267101,-0.01014258,-0.007793172,0.02221856,0.007196584,0.03166312,-0.005088946,-0.01561012,-0.0181398,0.006352327,-0.009562883,0.006520037,-0.007772407,0.01441547,-0.004426409,-0.005885209,-0.0130808,0.01186583,0.0002218556,-0.009624751,0.003313558,-0.01709545,0.007278216,0.003165972,-0.006789077,-0.01613591,0.01221545,0.009431762,0.02285277,0.009365958,0.01074497,0.004371124,0.01118494,-0.004994843,0.02261455,0.005547104,0.004338208,-0.02719183,-0.0001468054,0.03424651,0.01269242,-0.01980424,0.003909681,0.0001470798,-0.02490009,-0.02489684,0.003357291,0.023238,0.002995659,-0.01497124,0.01242756,0.003835625,0.009628998,0.006789391,-0.005540402,0.01088945,0.02861139,-0.01597491,0.02825473,0.008857763,0.008805258,0.007382359,-0.02625766,0.002799157,0.01885176,0.01136015,-0.001387364,-0.007040557,-0.001887202,-0.02198903,-0.003068252,0.0009767618,-0.004366524,-0.0179453,0.01243769,-0.0274411,0.01750741,-0.0009702112,-0.01181751,0.04688633,0.01342697,-0.007491206,0.01467612,0.002667956,-0.01599556,-0.002590902,-0.0205796,0.008826092,0.006324823,0.02342155,-0.01082536,-0.01683172,-0.009559396,-0.0227121,-0.01265479,0.01233964,0.01049509,0.02199653,0.01230246,-0.0131671,0.01148353,0.004835681,-0.009493635,0.001346092,0.003097469,-0.01103827,0.008350992,-0.01809338,-0.009431179,-0.007366418,-0.02188831,-0.01334741,0.006405567,-0.01175636,-0.0009840332,0.001272232,0.005759827,-0.005826519,-0.01016702,0.002759804,0.01615186,0.0196968
0.01039773,0.0003043294,0.0002355997,-0.01617627,0.002719732,-0.01555023,0.01727749,-0.01048476,0.006068388,0.02067256,0.006928444,0.0312674,-0.005108372,-0.02013652,-0.02467282,0.009797559,-0.01076113,0.001698104,-0.008104053,-0.007156851,-0.008787142,-0.005038203,-0.008333682,0.0172852,-0.009120261,-0.01443404,0.00354866,-0.01834174,0.008181142,0.01576643,-0.005875269,-0.01959036,0.007549032,-0.002094665,0.02546578,-0.004511564,0.01810135,-0.000347954,0.008291397,-0.003813171,0.01278248,-0.003659895,0.0200494,-0.03077674,0.001409358,0.03882454,0.02106769,0.00353472,-0.004953194,-0.002589625,-0.02865294,-0.02189807,0.008852005,0.02057929,0.0154392,-0.002438837,0.01046848,0.0004236848,0.02212514,0.003323016,-0.009002842,-0.001312811,0.02198299,-0.01166764,0.02883986,0.01065062,0.01895996,0.003166646,-0.02681,-0.002519391,0.01069497,0.01294096,-0.002921091,-0.003740299,-0.01114463,-0.02186495,-0.004057173,-0.001077908,-0.01032169,-0.02893328,0.0285431,-0.01570209,0.007714191,0.0002334363,-0.008475857,0.04435661,0.003135621,-0.01646574,0.02130999,0.005881291,-0.0169271,-0.00979919,-0.01088232,-0.001999493,0.002370869,0.03102858,-0.01230236,-0.02271735,0.008503071,-0.01747352,-0.01097197,0.02159372,0.0001463531,0.01930335,0.00877282,-0.005784061,0.01373594,-0.002164061,-0.00564794,-0.0006472053,0.005462075,-0.02251156,0.001086391,-0.01434621,-0.005350356,-0.008296402,-0.008518086,-0.01157275,0.007114267,-0.003665776,0.004876793,0.00718016,0.007089507,-0.00848271,-0.01473735,0.006515097,0.01748387,0.004294702
